Text,Language
"1 Kan an mga disipulo nagdadakul na, nagkaigwa nin iriwal an mga Griyegong Judio saka an mga Hebreyo.",Bikol
Nagsarabi an mga Griyegong Judio na an saindang mga balong babae napapabayaan na tawan kan sa aroaldaw na rasyon.,Bikol
"2 Kaya tinipon kan doseng apostol an gabos na disipulo saka sinabihan, “Bakong tama na pabayaan mi an paghulit kan tataramon nin Dios nganing mamahala kan pagrasyon nin pagbuhay.",Bikol
"3 Kaya, mga tugang, pumili kamo nin pitong lalaking marahay an dangog, pano kan Espiritu Santo asin nin kadonongan; sinda an papamahalaon ta kan bagay na ini,  4 tanganing an bilog nyamong panahon magamit mi sa pagpamibi saka sa paghulit kan tataramon.”",Bikol
"5 Naoyonan ninda gabos an itinaram kan mga apostol, kaya pinili ninda si Esteban, sarong tawong makosog an pagtubod asin pano kan Espiritu Santo; si Felipe, Procoro, Nicanor, Timon, Parmenas saka si Nicolas na taga Antiokia, sarong pagano na nakombertir sa Judaismo.",Bikol
6 Dinara sinda sa atubangan kan mga apostol; ipinamibi sinda kan mga apostol saka dinutaan kan saindang mga kamot.,Bikol
7 Padagos an paglakop kan tataramon nin Dios.,Bikol
Padagos man an pagdakul kan mga disipulo sa Jerusalem; dakul man na padi an nakombertir sa pagtubod.,Bikol
"8 Si Esteban, pano nin kapangyarihan asin bendisyon nin Dios, naggibo nin dakulang mga milagro saka mga ngangalasan sa mga tawo.",Bikol
"9 Alagad kinalaban siya nin nagkapirang kaayon kan sinagoga nin mga Tawong Libre (ini an ngaran kan grupo); kabilang digdi an mga Judio na hale sa Cirene, sa Alejandria, sa Cilicia saka sa Asia.",Bikol
"Nakipagdebate sinda ki Esteban,  10 alagad dai ninda siya nadadaog huli ta tinawan siya kan Espiritu Santo nin kadonongan sa pagtaram.",Bikol
"11 Kaya binayadan ninda an nagkapirang lalaki na magbalobagi nin siring, “Nadangog mi siyang naglanghad ki Moises asin sa Dios!”",Bikol
"12 Sa paaging ini naparibok ninda an mga tawo, an kamagurangan saka an mga paratukdo kan Katogonan.",Bikol
Kaya dinakop ninda si Esteban dangan dinara sa atubangan kan Konseho.,Bikol
13 Nag-iba man sinda nin nagkapirang mga lalaki tanganing magputik dapit saiya.,Bikol
"Nagsarabi sinda, “An tawong ini danay na nagtataram tumang sa satong banal na Templo saka sa Katogonan ni Moises.",Bikol
"14 Nadangog mi siyang nagsabi na gagabaon daa kan Jesus na ini na taga Nazaret an Templo, dangan riribayan an gabos na kaugalean na ipinamana sato ni Moises!”",Bikol
15 Hiniling si Esteban kan gabos na kaayon kan Konseho; namasdan ninda na an lalawogon niya garo sa anghel.,Bikol
"1 Hinapot si Esteban kan Halangkaw na Padi, “Totoo an sumbong na ini?”",Bikol
"2 Nagsimbag si Esteban, “Mga tugang saka mga magurang, himatea nindo ako!",Bikol
"An Dios nin kamurawayan nagpahiling sa satong ginikanan na si Abraham kan yaon pa siya sa Mesopotamia, bago siya nag-erok sa Haran.",Bikol
"3 Sinabihan siya nin Dios, ‘Bayaan mo an saimong daga saka pamilya dangan dumuman ka sa daga na ipapahiling ko saimo.’",Bikol
4 Kaya naghale si Abraham sa daga kan mga Kaldeo dangan nag-erok sa Haran.,Bikol
"Pagkagadan kan saiyang ama, pinabalyo siya nin Dios sa lugar na ini, na pinag-eerokan nindo ngunyan.",Bikol
"5 Dai tinawan nin Dios si Abraham nin kahirasan sa dagang ini, maski sarong metro kwadrado, alagad nanuga na itatao ini saiya asin sa kapagarakian niya maski mayo pa siya nin aki.",Bikol
"6 Ini an sinabi nin Dios saiya, ‘An saimong kapagarakian mag-eerok sa ibang daga na bako nindang sadiri.",Bikol
Ooriponon sinda duman saka papasakitan sa laog nin kwatro syentos na taon.,Bikol
7 Alagad huhukoman ko an mga tawong paglilingkodan ninda.,Bikol
"Pakatapos, mahale sinda sa nasyon na iyan dangan masamba sako sa lugar na ini.’",Bikol
8 Dangan itinao nin Dios ki Abraham an serkomsisyon bilang tanda kan tipan.,Bikol
Kaya sinerkomsisyon ni Abraham si Isaac sa ikawalong aldaw pakamundag kaini; siring man an ginibo ni Isaac sa aki niyang si Jacob.,Bikol
Ginibo man iyan ni Jacob sa doseng patriarka.,Bikol
"9 ”Naori an ibang patriarka sa tugang nindang si Jose, kaya ipinabakal siya ninda sa mga taga Egipto.",Bikol
Alagad dai siya pinabayaan nin Dios;  10 tinabangan siya sa gabos niyang kasakitan.,Bikol
"Tinawan siya nin Dios nin kadonongan kan mag-atubang siya sa Faraon, an hade nin Egipto.",Bikol
Kaya ginibo siya kaini na gobernador sa Egipto asin sa gabos niyang pagsadiri.,Bikol
"11 Nagkaigwa nin gutom sa bilog na Egipto asin Canaan, na nagdara nin makuring pagtios.",Bikol
An satong mga ginikanan dai nang nakuang kakanon.,Bikol
"12 Kan maaraman ni Jacob na may trigo sa Egipto, sinugo niya duman an satong mga ginikanan.",Bikol
"13 Sa ikaduwa nindang pagduman, nagpamidbid si Jose sa mga tugang niya, kaya nakaabot sa Faraon an dapit sa pamilya ni Jose.",Bikol
"14 Pinatogonan ni Jose an ama niyang si Jacob na darahon sa Egipto an bilog na pamilya ninda, na setenta y singko katawo gabos.",Bikol
15 Kaya nagduman si Jacob sa Egipto; duman siya nagadan saka an satong mga ginikanan.,Bikol
"16 An saindang mga tolang dinara sa Shekem, asin ilinubong sa lulubngan na binakal ni Abraham sa mga aki ni Hamor.",Bikol
"17 ”Kan madali nang otobon nin Dios an saiyang panuga ki Abraham, kadakul na kan mga Israelita sa Egipto.",Bikol
18 Alagad nagkaigwa nin bagong hade sa Egipto asin dai niya midbid si Jose.,Bikol
19 Dinaya kan hadeng ini an satong banwaan asin ipinagboot niya sa satong mga ginikanan na itapok an saindang mga omboy tanganing magkagaradan.,Bikol
"20 Kan panahon na iyan namundag si Moises, sarong magayon na aki.",Bikol
Tolong bulan siyang inataman sa harong kan saiyang ama.,Bikol
"21 Kan itapok siya, inampon siya kan aking daraga kan Faraon saka inataman siring sa sadiring aki.",Bikol
22 Itinukdo saiya an gabos na kadonongan kan mga taga Egipto; nagin siyang dakulang tawo sa tataramon saka sa gibo.,Bikol
"23 ”Kan kwarentang taon na an edad ni Moises, naisipan niya na songkoon an kapwa niya mga Israelita.",Bikol
24 Nahiling niya na inaapi an sarong Israelita kan sarong Egipcio.,Bikol
Kaya sinurog niya an Israelita asin ginadan an Egipcio bilang pagbalos.,Bikol
25 (Naghohona siya na masasabotan kan kapwa niya mga Israelita na ginagamit siya nin Dios sa pagligtas sainda; alagad dai ninda nasabotan.),Bikol
"26 Sunod na aldaw, nakahiling siya nin duwang Israelita na nag-iiwal.",Bikol
"Pinaghingowa niyang husayon sinda, kaya nagsabi siya, ‘Magtugang kamo; tadaw ta nag-iiwal kamo?’",Bikol
"27 Alagad itinuklang siya kaidtong nandadaog saka tinaraman, ‘Siisay an nagbugtak saimo na magin samong pamayo asin hukom?",Bikol
28 Boot mo akong gadanon arog kan Egipcio na ginadan mo kasuodma?’,Bikol
"29 Kan madangog ini ni Moises, nagdulag siya dangan nag-erok sa Madian.",Bikol
Duman nagkaigwa siya nin duwang aking lalaki.,Bikol
"30 ”Pakalihis nin kwarentang taon, nagpahiling ki Moises an sarong anghel sa sarong naglalaad na sadit na kahoy, duman sa kalangtadan na harani sa Bukid nin Sinai.",Bikol
"31 Napangalas si Moises sa saiyang nahiling asin kan magrani siya nganing maanan idto nin marahay, nadangog niya an tingog nin Kagurangnan:  32 ‘Ako an Dios nin saimong mga ginikanan, an Dios ni Abraham, ni Isaac asin ni Jacob.’",Bikol
"Tinakigan si Moises, asin dai siya nangahas na maghiling.",Bikol
"33 Dangan sinabihan siya kan Kagurangnan, ‘Halea an saimong mga sandalyas huli ta banal an lugar na saimong natotongtongan.",Bikol
34 Nahiling ko an kasakitan kan sakong banwaan sa Egipto.,Bikol
Nadangog ko an inagrangay ninda kaya nagdigdi ako sa pagligtas sainda.,Bikol
Madya ta susugoon taka sa Egipto.’,Bikol
"35 ”Siya an Moises na isinikwal kan mga Israelita kan sabihon ninda, ‘Siisay an nagbugtak saimo na magin samong pamayo asin hukom?’",Bikol
"Siya an sinugo nin Dios na magin pamayo saka paraligtas, sa paagi kan anghel na nagpahiling saiya sa naglalaad na sadit na kahoy.",Bikol
"36 Pinangenotan niya an mga Israelita paluwas sa Egipto; naggibo siya nin mga milagro saka mga ngangalasan duman sa Egipto, sa Pulang Dagat asin duman sa kalangtadan sa laog nin kwarentang taon.",Bikol
"37 Si Moises an nagsabi sa mga Israelita, ‘Masugo an Dios nin sarong propeta na gikan saindo, arog kan pagsugo niya sako.’",Bikol
38 Yaon siya sa katiriponan kan mga Israelita duman sa kalangtadan; siya an kaiba kan anghel kan magtaram ini saiya sa Bukid nin Sinai; siya an kaiba kan satong mga ginikanan.,Bikol
Siya an nag-ako kan tataramon nin buhay hale sa Dios tanganing itao sato.,Bikol
39 ”Alagad habo siyang kuyogon kan satong mga ginikanan; isinikwal siya ninda dangan nagmawot sindang makabalik sa Egipto.,Bikol
"40 Sinabihan ninda si Aaron, ‘Igibo mo kami nin mga dios-dios na mangengenot samo, huli ta dai mi aram kun ano na an nangyari sa Moises na ini na nagkua samo sa Egipto.’",Bikol
41 Kaya naggibo sinda nin sarong bulawan na baka.,Bikol
Dinolotan ninda iyan nin mga atang; nagpyesta sinda sa kaomawan kan ginibo ninda.,Bikol
"42 Huli kaini pinabayaan sinda nin Dios na magsamba sa mga bitoon siring sa nasusurat sa libro kan mga propeta, ‘Banwaan nin Israel, bako ako an dinolotan nindo kan mga binunong hayop duman sa kalangtadan sa laog nin kwarentang taon.",Bikol
"43 Pinagburuligan nindo an tolda kan dios-dios na si Moloc, asin an bitoon kan dios-dios nindong si Refan; mga ladawan na ginibo nindo tanganing sambahon.",Bikol
Kaya itatapok ko kamo sa ibong kan Babilonia.’,Bikol
44 ”An Tolda nin pagpatotoo nasa satong mga ginikanan kaidtong yaon sinda sa kalangtadan.,Bikol
"Ginibo an toldang ini sosog sa pagboot nin Dios ki Moises, asin sosog sa arogan na ipinahiling saiya.",Bikol
"45 Minana idto kan satong mga ginikanan, dinara sa daga na kinua ninda sa mga tawong ipinadaog nin Dios sa pangengenot ni Josue.",Bikol
Nagdanay iyan duman sagkod sa panahon ni David  46 na nawilihan nin Dios asin naghagad na tugotan siyang magtugdok nin harong para sa Dios ni Jacob.,Bikol
47 Alagad si Solomon na an nagpatindog kan harong nin Dios.,Bikol
"48 ”Alagad an Kahorohalangkaweng Dios dai nag-eerok sa harong na gibo nin tawo, siring sa sinabi kan propeta,  49 ‘An langit iyo an sakong trono, an daga iyo an sakong tungtongan.",Bikol
Anong harong an itutugdok nindo para sako?,Bikol
Ano an lugar na pagpapahingaloan ko?,Bikol
50 Bakong ako an naglalang kan gabos na ini?’,Bikol
51 ”Matagas nanggad an saindong mga payo!,Bikol
Harayo sa Dios an saindong puso!,Bikol
Talagang bongog kamo sa mga tataramon nin Dios!,Bikol
Parareho sana kamo kan saindong mga ginikanan; kamo man danay na minatumang sa Espiritu Santo!,Bikol
52 Igwa daw lamang maski sarong propeta na dai pinasakitan kan saindong mga ginikanan?,Bikol
"Ginadan ninda an mga nagpahayag dapit sa pag-abot kan saiyang Matanos na Sorogoon, na saindong ipinasaluib asin ipinagadan.",Bikol
53 Kamo an nag-ako kan togon nin Dios na itinao saindo kan mga anghel—alagad dai nindo iyan kinuyog!”,Bikol
"54 Kan madangog ini kan mga kaayon kan Konseho, naongis sinda asin nagragot an saindang mga ngipon sa kaanggotan ki Esteban.",Bikol
"55 Alagad si Esteban, pano kan Espiritu Santo, nagtingkalag sa langit asin nahiling niya an kamurawayan nin Dios, sagkod si Jesus na nagtitindog sa too nin Dios.",Bikol
"56 Dangan nagtaram siya, “Hilinga nindo!",Bikol
"Nahihiling kong nagbukas an kalangitan, asin an Aki nin Tawo nagtitindog sa too nin Dios!”",Bikol
"57 Tinakpan ninda an saindang mga talinga, kasabay an pagkurahaw nin kosog.",Bikol
"Dangan sarabay na dinaguso ninda si Esteban,  58 ginuyod paluwas kan syudad saka ginapo.",Bikol
Hinuba kan mga saksi an saindang pangibabaw na gubing saka iwinalat sa sarong hoben na an ngaran Saulo.,Bikol
"59 Mantang ginagapo si Esteban, namimibi siya kaini, “Kagurangnan na Jesus, akoa an sakong espiritu!”",Bikol
"60 Dangan nagluhod siya saka nagkurahaw, “Kagurangnan, hare sinda pagsingila kan kasalan na ini!”",Bikol
Pakataram niya kaini nautsan siya.,Bikol
1 Nag-oyon si Saulo kan paggadan ki Esteban.,Bikol
"Kan aldaw na idto, nagpoon na magtios nin makuring pasakit an simbahan sa Jerusalem.",Bikol
"An gabos na paratubod, pwera kan mga apostol, nagkawaragas sa mga probinsya nin Judea asin Samaria.",Bikol
"2 Ilinubong si Esteban kan nagkapirang mga tawong maki-Dios, asin ipinagmondo ninda nin marahay an saiyang pagkagadan.",Bikol
"3 Alagad hiningowa ni Saulo na rumpagon an simbahan; nangharong-harong siya asin ginuyod niya an mga paratubod, lalaki man o babae, dangan ipinabilanggo.",Bikol
"4 An nagkawaragas na mga paratubod nagpadagos sa paghulit kan ebanghelyo, maski saen sinda magduman.",Bikol
"5 Si Felipe nagduman sa sarong syudad nin Samaria, dangan ipinaghulit an Cristo sa mga tawo duman.",Bikol
"6 Tinandaan nin marahay kan mga tawo an pinagtataram niya, kan madangog ninda siya saka mahiling an mga ngangalasan na ginibo niya.",Bikol
7 An mga maraot na espiritu nagkukurahaw na nagluwas sa mga tawo; dakul man na mga paralitiko saka mga lupog an naomayan.,Bikol
8 Kaya nagkaigwa nin dakulang kaogmahan sa Samaria.,Bikol
"9 Sa syudad na idto igwa nin lalaki na an ngaran Simon, na sa nakaaging panahon pinangalas an mga taga Samaria kan saiyang salamangka.",Bikol
"Nagpabantog siya na saro siyang dakulang tawo,  10 kaya dinangog siya kan gabos na taga duman sa syudad, mayaman man o dukha.",Bikol
"An sabi ninda, “Siya iyo an kapangyarihan nin Dios na inaapod ‘An Dakulang Kapangyarihan.’",Bikol
”  11 Haloy na pinangalas niya sinda kan saiyang salamangka.,Bikol
"12 Alagad kan magtubod sinda ki Felipe mantang ipinaghulit kaini an Marahay na Bareta dapit sa Kahadean nin Dios saka dapit ki Jesu-Cristo, nagpabunyag sinda, mga lalaki asin mga babae.",Bikol
13 Maski si Simon nagtubod saka nagpabunyag; dai na siya nagsuhay ki Felipe.,Bikol
Napangalas siya sa darakulang milagro saka mga tanda na nahiling niya.,Bikol
"14 Kan madangog kan mga apostol sa Jerusalem na an mga taga Samaria nag-ako na kan tataramon nin Dios, pinaduman ninda si Pedro saka si Juan.",Bikol
"15 Pag-abot ninda duman, ipinamibi ninda an mga paratubod tanganing akoon ninda an Espiritu Santo,  16 huli ta an Espiritu Santo dai pa naghilig sa kiisay man sainda.",Bikol
Nagkaburunyagan pa sana sinda sa ngaran kan Kagurangnan na Jesus.,Bikol
"17 Dinutaan sinda ni Pedro asin ni Juan kan saindang mga kamot, dangan nag-ako sinda kan Espiritu Santo.",Bikol
"18 Kan mahiling ni Simon na an Espiritu Santo naghilig sa mga paratubod na dinutaan kan mga kamot kan mga apostol, tinangro niya nin kwarta si Pedro saka si Juan.",Bikol
"19 Sinabihan niya sinda, “Tawe man ako kan kapangyarihan na iyan, tanganing an siisay man na dutaan ko kan sakong mga kamot mag-ako man kan Espiritu Santo.”",Bikol
"20 Alagad sinimbag siya ni Pedro, “Matunaw ka man logod kaiba kan kwarta mo, huli ta naghohona ka na mababakal mo an regalo nin Dios!",Bikol
"21 Mayo ka nin kabtang o kahirasan sa bagay na ini, huli ta an saimong puso bakong matanos sa atubang nin Dios.",Bikol
22 Kaya magsolsol ka kan maraot na plano mong iyan; mamibi ka sa Kagurangnan na patawadon ka niya kan kamawotan nin saimong puso.,Bikol
"23 Huli ta nahihiling kong pano ka nin mapait na pagkaori, dangan nagagapos ka nin kasalan.”",Bikol
"24 Nagsabi si Simon ki Pedro saka ki Juan, “Pamibian man ako sa Kagurangnan, tanganing dai mangyari sako an arin man sa mga sinabi nindo.”",Bikol
"25 Pakapagpatotoo ninda saka pakapahayag kan tataramon nin Kagurangnan, nagbalik si Pedro saka si Juan sa Jerusalem.",Bikol
"Pagpuli ninda, ipinaghulit ninda an Marahay na Bareta sa manlaen-laen na baryo kan Samaria.",Bikol
"26 Nagtaram ki Felipe an sarong anghel nin Kagurangnan, “Mag-andam ka dangan magduman ka sa habagat, sa dalan na palugsot sa Jerusalem pasiring sa Gaza.”",Bikol
(An dalan na ini dai na pinag-aagihan.),Bikol
27 Kaya nag-andam si Felipe saka naglakaw.,Bikol
May sarong eunuko na taga Etiopia na papuli na hale sa pagsamba sa Dios sa Jerusalem.,Bikol
"Saro siyang mahalagang opisyal na namamahala sa kayamanan kan Candace, an reyna kan Etiopia.",Bikol
"Mantang nasa karwahe siya, binabasa niya an libro ni Propeta Isaias.",Bikol
"29 Nagsabi ki Felipe an Espiritu Santo, “Sabayan mo an karwaheng iyan.”",Bikol
"30 Nagdalagan si Felipe parani sa karwahe; nadangog niyang binabasa kan eunuko an libro ni Propeta Isaias, kaya hinapot niya an eunuko, “Nasasabotan mo an binabasa mo?”",Bikol
"31 Nagsimbag an eunuko, “Paano ko ini masabotan kun mayo man nin magpaliwanag sako?”",Bikol
Kaya inalok niya si Felipe na lumunad sa karwahe asin tumukaw sa kataed niya.,Bikol
"32 An parte kan kasuratan na binabasa niya iyo ini: “Arog sa sarong karnero na dinadara sa bunoan, arog sa sarong kordero na daing girong sa atubang kan paragunting, dai siya nagtaram nin anoman.",Bikol
33 Sinupog siya asin dai tinawan nin hustisya.,Bikol
"Mayo nin siisay man na makakapag-osipon dapit kan saiyang kapagarakian, huli ta natapos na an saiyang buhay sa kinaban.”",Bikol
"34 Hinapot si Felipe kan eunuko, “Sabihi daw ako kun siisay an pinapanongdan kan propeta?",Bikol
Siya mismo o ibang tawo?”,Bikol
35 Nagpaliwanag si Felipe; poon sa parteng ini kan kasuratan ipinahayag niya sa eunuko an Marahay na Bareta dapit ki Jesus.,Bikol
"36 Nagpadagos sinda sa pagbyahe; pag-abot sa sarong lugar na may tubig, nagsabi an eunuko, “May tubig digdi; ano pa an nakakaolang na mabunyagan ako?”",Bikol
"37 [Sinabihan siya ni Felipe, “Pwedeng bunyagan ka, kun nagtutubod ka sa bilog mong puso.”",Bikol
"Nagsimbag an eunuko, “Nagtutubod ako na si Jesu-Cristo iyo an Aki nin Dios.”",Bikol
"]  38 Pinaontok kan eunuko an karwahe; nagduman sindang duwa sa tubig, dangan binunyagan siya ni Felipe.",Bikol
"39 Paghawas ninda, kinua si Felipe kan Espiritu nin Kagurangnan.",Bikol
"Dai na siya nahiling giraray kan eunuko, alagad padagos ini sa pagbyahe, pano nin kaogmahan.",Bikol
40 Namangnohan na sana ni Felipe na idtoon na siya sa Azoto.,Bikol
"Naghapit siya sa gabos na banwaan, naghuhulit kan Marahay na Bareta, sagkod na nakaabot siya sa Cesarea.",Bikol
"1 Kan panahon na iyan, padagos an paghoma ni Saulo na gadanon an mga disipulo kan Kagurangnan.",Bikol
"Nagduman siya sa Halangkaw na Padi,  2 asin naghagad nin mga surat nin pagpamidbid para sa mga sinagoga sa Damasco, nganing kun igwa duman nin mga parasunod kan Dalan nin Kagurangnan, lalaki man o babae, dadakopon niya saka ibabalik sa Jerusalem.",Bikol
"3 Kan nagdadangadang na siya sa syudad nin Damasco, biglang nagsilyab sa palibot niya an sarong liwanag na hale sa langit.",Bikol
"4 Nahulog siya sa kabayo asin nadangog niya an sarong tingog na nagsasabi saiya, “Saulo, Saulo!",Bikol
Tadaw ta pinapasakitan mo ako?”,Bikol
"5 Naghapot si Saulo, “Siisay ka, Kagurangnan?”",Bikol
"Nagsimbag an tingog, “Ako si Jesus na pinapasakitan mo.",Bikol
"6 Tumindog ka, magduman ka sa syudad, asin sasabihan ka duman kan dapat mong gibohon.”",Bikol
7 An mga lalaking kaiba ni Saulo nagkamorongnan huli ta nadangog man ninda an tingog alagad mayo sindang nahihiling na siisay man.,Bikol
